LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
1239997408,05/04/2020,0681,PPP,HBR MANAGEMENT LLC,661 LEDGESTONE DR,AUSTIN,TX,78737,05/12/2021,Paid in Full,24,100,4240,4240,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,R,N,N,Existing or more than 2 years old,AUSTIN,HAYS,TX,78737-0001,TX-25,1,711130,Unanswered,Unknown/NotStated,,4240,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,4278.92,04/08/2021
1668428602,03/13/2021,0681,PPS,CLARA BRILL,6707 Capriola Dr,Austin,TX,78745-3719,08/17/2021,Paid in Full,60,100,4240,4240,0,,367936,Santa Cruz County Bank,75 RIVER ST,SANTA CRUZ,CA,95060,U,N,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78745-3719,TX-37,1,711130,White,Not Hispanic or Latino,,4240,,,,,,Sole Proprietorship,367936,Santa Cruz County Bank,SANTA CRUZ,CA,Female Owned,Non-Veteran,,4253.94,07/26/2021
1935988002,06/23/2020,0681,PPP,THOMAS TAYLOR,1605 Newfield Lane,Austin,TX,78703-3318,06/11/2021,Paid in Full,60,100,4200,4200,0,,71727,Broadway National Bank,1177 NE Loop 410,SAN ANTONIO,TX,78209-1517,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78703-3318,TX-37,1,711130,White,Not Hispanic or Latino,,4200,,,,,,Sole Proprietorship,71727,Broadway National Bank,SAN ANTONIO,TX,Male Owned,Non-Veteran,,4238.27,05/20/2021
7815178608,03/24/2021,0681,PPP,TERESA MORALEZ,1700A Northwood Rd,Austin,TX,78703-1816,09/24/2021,Paid in Full,60,100,5800,4200,0,,317954,"Newtek Small Business Finance, Inc.",1981 Marcus Avenue,LAKE SUCCESS,NY,11042,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78703-1816,TX-37,1,711130,White,Hispanic or Latino,,4200,,,,,,Self-Employed Individuals,317954,"Newtek Small Business Finance, Inc.",LAKE SUCCESS,NY,Female Owned,Non-Veteran,,4214.82,08/19/2021
1521837410,05/04/2020,0681,PPP,MICHAEL ANTHONY ZEOLI,10962 LONG BRANCH DRIVE,AUSTIN,TX,78736,06/10/2021,Paid in Full,24,100,4167,4167,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78736-0001,TX-25,1,711130,Unanswered,Unknown/NotStated,,4167,,,,,,Sole Proprietorship,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,4201.71,04/30/2021
1537099007,05/13/2021,0681,PPP,LINDA MENDOZA,1407 E 2nd St,Austin,TX,78702-4309,,Exemption 4,60,100,4165,4165,0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78702-4309,TX-37,1,711310,Unanswered,Hispanic or Latino,1,4162,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,,
5269877700,05/01/2020,0681,PPP,"DRIFTER PRODUCTIONS, LLC",1229 GAVIOTA LN,LEANDER,TX,78641-3406,06/16/2022,Paid in Full,24,100,4120,4120,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,LEANDER,WILLIAMSON,TX,78641-3406,TX-31,2,711310,Unanswered,Unknown/NotStated,,4120,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,,
9483228710,04/08/2021,0681,PPP,JASMINE BONDURANT,3701 Quick Hill Rd Apt 12203,Austin,TX,78728-0004,01/06/2022,Paid in Full,60,100,4117,4117,0,,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,Y,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78728-0004,TX-10,1,711130,Black or African American,Not Hispanic or Latino,1,4114,,,,,,Sole Proprietorship,529472,"Capital Plus Financial, LLC",Bedford,TX,Female Owned,Non-Veteran,,4137.7,10/07/2021
3061318204,08/03/2020,0681,PPP,SONJA LARSON,6105 Shadow Valley Dr A,AUSTIN,TX,78731,06/05/2021,Paid in Full,60,100,4100,4100,0,,106661,University FCU,"8303 N Mopac Expwy, Ste A-105",AUSTIN,TX,78759,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78731-0001,TX-37,1,711130,Unanswered,Unknown/NotStated,,4100,,,,,,Independent Contractors,106661,University FCU,AUSTIN,TX,Unanswered,Unanswered,,4131.89,05/17/2021
1499998106,07/09/2020,0681,PPP,ANDRE HAYWARD,7011 West Parmer Lane Apt. 1020,Austin,TX,78729-6905,01/21/2022,Charged Off,36,100,4000,4000,0,,593324,Fed � Kabbage,925B Peachtree Street NE,Atlanta,GA,30309,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78729-6905,TX-37,1,711130,Unanswered,Unknown/NotStated,,4000,,,,,,Independent Contractors,529113,"Kabbage, Inc.",Atlanta,GA,Unanswered,Unanswered,,,
4572137209,04/27/2020,0681,PPP,ALEPH YONKER,2668 FM 1704,Elgin,TX,78621,04/06/2021,Paid in Full,24,100,4000,4000,0,,58694,Vision Bank,"101, E Main St",Ada,OK,74820,R,N,N,New Business or 2 years or less,Elgin,BASTROP,TX,78621-0001,TX-10,1,711130,Unanswered,Not Hispanic or Latino,400,3600,,,,,,Sole Proprietorship,58694,Vision Bank,Ada,OK,Male Owned,Non-Veteran,,4035.56,03/24/2021
9819138309,01/31/2021,0681,PPS,ANDRE HAYWARD,7011 W Parmer Ln Apt 1020,Austin,TX,78729-6959,02/24/2021,Charged Off,41,100,4000,4000,0,,593324,Fed � Kabbage,925B Peachtree Street NE,Atlanta,GA,30309,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78729-6959,TX-37,1,711130,Unanswered,Unknown/NotStated,1,3998,,,,,,Independent Contractors,529113,"Kabbage, Inc.",Atlanta,GA,Unanswered,Unanswered,,,
3384858207,08/04/2020,0681,PPP,SAM PACE MUSIC,7601 Rialto Boulevard,Austin,TX,78735,,Exemption 4,71,100,3996.05,3996.05,0,,529253,"Fundbox, Inc.","560 Mission Street, 13th Floor",San Francisco,CA,94105,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78735-0001,TX-21,1,711130,Unanswered,Unknown/NotStated,,3996.05,,,,,,Self-Employed Individuals,529253,"Fundbox, Inc.",San Francisco,CA,Unanswered,Unanswered,,2979.28,07/22/2021
5034237800,05/29/2020,0681,PPP,THE RIVERBOAT GAMBLERS,5205 RAVENSDALE LANE,AUSTIN,TX,78723-4030,05/22/2021,Paid in Full,24,100,3827,3827,0,,39848,Cadence Bank,201 S Spring St,TUPELO,MS,38804-4811,U,Y,Y,New Business or 2 years or less,AUSTIN,TRAVIS,TX,78723-4030,TX-25,2,711130,Unanswered,Unknown/NotStated,,3827,,,,,,Limited Liability Partnership,39848,Cadence Bank,TUPELO,MS,Unanswered,Unanswered,,3858.89,03/31/2021
5086419005,05/21/2021,0681,PPP,SPENCER REICHMAN,4210 Lostridge Dr,Austin,TX,78731-1306,09/29/2021,Paid in Full,60,100,3827,3827,0,,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78731-1306,TX-37,1,711130,Unanswered,Unknown/NotStated,,3827,,,,,,Independent Contractors,529472,"Capital Plus Financial, LLC",Bedford,TX,Unanswered,Unanswered,,3833.91,09/01/2021
9375277209,04/28/2020,0681,PPP,"CLARA BRILL, MUSICIAN",6707 Capriola Dr.,AUSTIN,TX,78745,08/17/2021,Paid in Full,24,100,3749.98,3749,0,,367936,Santa Cruz County Bank,75 RIVER ST,SANTA CRUZ,CA,95060,U,N,Y,Unanswered,Austin,TRAVIS,TX,78745-0001,TX-37,1,711130,White,Not Hispanic or Latino,,3749,,,,,,Sole Proprietorship,367936,Santa Cruz County Bank,SANTA CRUZ,CA,Female Owned,Non-Veteran,,3793.89,07/27/2021
5804737903,06/16/2020,0681,PPP,GILBERTO LOPEZ,920 old mill,Cedar park,TX,78613,10/08/2021,Paid in Full,60,100,3715.71,3715.71,0,,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,N,N,Existing or more than 2 years old,Cedar park,WILLIAMSON,TX,78613-0001,TX-31,1,722410,Unanswered,Unknown/NotStated,464.46,2786.78,464.47,,,,,Sole Proprietorship,223542,Celtic Bank Corporation,SALT LAKE CITY,UT,Unanswered,Unanswered,,3761.42,09/09/2021
8100828505,03/08/2021,0681,PPP,MIDNIGHT RIVER CHOIR,507 River Hills Dr,San Marcos,TX,78666-9560,08/13/2022,Paid in Full,60,100,3657,3657,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,R,Y,N,Existing or more than 2 years old,San Marcos,HAYS,TX,78666-9560,TX-15,2,711130,White,Not Hispanic or Latino,,3655,,,,,,Partnership,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,3706.59,07/20/2022
3870249007,05/20/2021,0681,PPP,LUIS CUEVAS,7330 Bluff Springs Rd Apt 6219,Austin,TX,78744-0070,03/22/2022,Paid in Full,60,100,3647,3647,0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78744-0070,TX-35,1,711130,Unanswered,Unknown/NotStated,1,3644,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Unanswered,Unanswered,,3659.87,10/08/2021
5092658606,03/20/2021,0681,PPS,BRANDON STEIGERWALD,502 W 8th St,Austin,TX,78701-2820,11/20/2021,Paid in Full,60,100,3593,3593,0,,506410,DreamSpring,2000 Zearing Ave. NW,Albuquerque,NM,87104,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78701-2820,TX-37,1,711130,Asian,Not Hispanic or Latino,,3593,,,,,,Sole Proprietorship,506410,DreamSpring,Albuquerque,NM,Male Owned,Non-Veteran,,3613.86,10/22/2021
6804478408,02/11/2021,0681,PPP,AARON MCDONNELL LLC,307 Cowal Dr S,Spicewood,TX,78669-2109,11/20/2021,Paid in Full,60,100,3590,3590,0,,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,Spicewood,TRAVIS,TX,78669-2109,TX-10,7,711130,Unanswered,Unknown/NotStated,1,3587,,,,,,Limited  Liability Company(LLC),499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Unanswered,Unanswered,,3613.31,10/14/2021
2340878304,01/20/2021,0681,PPP,MEGAN PRITCHETT,7825,AUSTIN,TX,78745,08/13/2022,Paid in Full,60,100,3550,3550,0,,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,U,N,Y,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78745,TX-21,1,711130,White,Not Hispanic or Latino,,3550,,,,,,Sole Proprietorship,529471,Itria Ventures LLC,New York,NY,Female Owned,Non-Veteran,,3599.7,07/07/2022
2839798706,03/30/2021,0681,PPP,GREG DUBINOVSKIY,10800 Lakeline Blvd N/A,Austin,TX,78717-1007,08/23/2022,Paid in Full,60,100,3470,3470,0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78717-1007,TX-31,1,711130,Unanswered,Unknown/NotStated,1,3468,,,,,,Independent Contractors,121536,Customers Bank,Malvern,PA,Unanswered,Unanswered,,3514.78,07/21/2022
5325467908,06/15/2020,0681,PPP,GERALD HOLMES,1406 wooten dr.,austin,TX,78757-8327,07/08/2023,Paid in Full,22,100,3461,3461,0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Y,Existing or more than 2 years old,austin,TRAVIS,TX,78757-8327,TX-37,1,711130,Unanswered,Unknown/NotStated,,3461,,,,,,Self-Employed Individuals,529113,"Kabbage, Inc.",Atlanta,GA,Unanswered,Unanswered,,,
6987937410,05/15/2020,0681,PPP,TODD PHELPS,500 4TH ST,AUSTIN,TX,78701-3720,08/06/2021,Paid in Full,24,100,3400,3400,0,,58899,First United Bank and Trust Company,1400 W Main St,DURANT,OK,74701-4906,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78701-3720,TX-37,1,711130,Unanswered,Unknown/NotStated,,3400,,,,,,Independent Contractors,58899,First United Bank and Trust Company,DURANT,OK,Unanswered,Unanswered,,3440.61,07/29/2021
1607498804,04/10/2021,0681,PPP,NICHOLAS DIAZ,1207 Newton St,Austin,TX,78704-3027,11/06/2021,Paid in Full,60,100,3357,3357,0,,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78704-3027,TX-21,1,711130,Unanswered,Unknown/NotStated,,3357,,,,,,Independent Contractors,524612,Fountainhead SBF LLC,LAKE MARY,FL,Male Owned,Non-Veteran,,3374.9,10/29/2021
2806728907,04/27/2021,0681,PPS,NICHOLAS DIAZ,1207 Newton St,Austin,TX,78704-3027,11/06/2021,Paid in Full,60,100,3357,3357,0,,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78704-3027,TX-21,1,711130,Unanswered,Unknown/NotStated,,3357,,,,,,Independent Contractors,524612,Fountainhead SBF LLC,LAKE MARY,FL,Male Owned,Non-Veteran,,3373.6,10/29/2021
5717838700,04/02/2021,0681,PPP,ZACHARY ANDERSON,8731 Birmingham Drivenull,Austin,TX,78748,12/18/2021,Paid in Full,60,100,3323.54,3324,0,,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78748,TX-21,1,711130,Unanswered,Unknown/NotStated,,3324,,,,,,Sole Proprietorship,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,3343.12,11/05/2021
3888749002,05/20/2021,0681,PPS,ERIC HOLDEN,5418 Salem Walk Dr,Austin,TX,78745-3048,11/20/2021,Paid in Full,60,100,3321,3321,0,,506410,DreamSpring,2000 Zearing Ave. NW,Albuquerque,NM,87104,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78745-3048,TX-37,1,711130,Unanswered,Unknown/NotStated,,3321,,,,,,Self-Employed Individuals,506410,DreamSpring,Albuquerque,NM,Unanswered,Unanswered,,3330.5,10/06/2021
4268068802,04/16/2021,0681,PPP,ERIC HOLDEN,5418 Salem Walk Dr,Austin,TX,78745-3048,11/20/2021,Paid in Full,60,100,3321,3321,0,,506410,DreamSpring,2000 Zearing Ave. NW,Albuquerque,NM,87104,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78745-3048,TX-37,1,711130,Unanswered,Unknown/NotStated,,3321,,,,,,Self-Employed Individuals,506410,DreamSpring,Albuquerque,NM,Unanswered,Unanswered,,3335.94,10/12/2021
6184308804,04/19/2021,0681,PPP,EDUARDO RODRIGUEZ,10101 W Parmer Ln,Austin,TX,78717-5000,11/06/2021,Paid in Full,60,100,3309,3309,0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78717-5000,TX-31,1,711130,White,Hispanic or Latino,,3309,,,,,,Sole Proprietorship,529192,Benworth Capital,Miami,FL,Male Owned,Non-Veteran,,3325.5,10/20/2021
6891669007,05/23/2021,0681,PPS,EDUARDO RODRIGUEZ,10101 W Parmer Ln,Austin,TX,78717-4637,09/30/2021,Paid in Full,60,100,3309,3309,0,,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78717-4637,TX-31,1,711130,White,Hispanic or Latino,,3309,,,,,,Sole Proprietorship,529472,"Capital Plus Financial, LLC",Bedford,TX,Male Owned,Non-Veteran,,3316.54,09/09/2021
7029177408,05/15/2020,0681,PPP,CHRISTOPHER JOHN MUNOZ,204 Avalanche Avenue,GEORGETOWN,TX,78626,06/23/2021,Paid in Full,24,100,3300,3300,0,,72188,American Bank of Commerce,530 E Hwy 62/82,WOLFFORTH,TX,79382-9382,U,N,N,Unanswered,GEORGETOWN,WILLIAMSON,TX,78626-0199,TX-31,1,711130,Unanswered,Unknown/NotStated,,2475,,825,,,,Independent Contractors,72188,American Bank of Commerce,WOLFFORTH,TX,Unanswered,Unanswered,,3333,05/20/2021
5566617710,05/01/2020,0681,PPP,"THE GROWLING WOLF, LLC",700 N LBJ DR STE 111,SAN MARCOS,TX,78666-4657,04/16/2021,Paid in Full,24,100,3283,3283,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,SAN MARCOS,HAYS,TX,78666-4657,TX-15,1,722410,Unanswered,Unknown/NotStated,,3283,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,3309.89,02/25/2021
4305617206,04/27/2020,0681,PPP,"ANGELCAT PRODUCTIONS, INC.",9507 Longvale Drive,Austin,TX,78729,01/20/2021,Paid in Full,24,100,3230,3230,0,,105591,A+ FCU,6420 US Hwy 290 E,AUSTIN,TX,78723-1030,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78729-0001,TX-37,1,711130,Unanswered,Unknown/NotStated,,3230,,,,,,Corporation,105591,A+ FCU,AUSTIN,TX,Unanswered,Unanswered,,3250.19,12/17/2020
4675907305,04/30/2020,0681,PPP,MKMP MANAGEMENT LIMITED,2110 WHITE HORSE TRL Unit D,AUSTIN,TX,78757-2762,05/07/2021,Paid in Full,24,100,3200,3200,0,,70535,Pinnacle Bank,"250, W Lancaster Ave, Ste 170",Fort Worth,TX,76102,U,N,N,Unanswered,AUSTIN,TRAVIS,TX,78757-2762,TX-37,2,711130,Unanswered,Unknown/NotStated,,3200,,,,,,Subchapter S Corporation,70535,Pinnacle Bank,Fort Worth,TX,Unanswered,Unanswered,,3230.76,04/20/2021
4564607306,04/29/2020,0681,PPP,"KRISTIN LA VOIE PHOTOGRAPHY, INC",1432 Siena Sunset Rd,Leander,TX,78641,06/19/2021,Paid in Full,24,100,3180,3180,0,,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,N,Existing or more than 2 years old,Leander,WILLIAMSON,TX,78641-0001,TX-31,1,711310,Unanswered,Unknown/NotStated,,3180,,,,,,Subchapter S Corporation,122043,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,3212.6,05/06/2021
5510338804,04/17/2021,0681,PPS,DAVID THACKER,7117 Wood Hollow Dr Apt 213,Austin,TX,78731-2548,04/19/2022,Paid in Full,60,100,3125,3125,0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,Y,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78731-2548,TX-37,1,711130,White,Not Hispanic or Latino,1,3122,,,,,,Sole Proprietorship,29599,Northeast Bank,LEWISTON,ME,Male Owned,Non-Veteran,,3152.4,03/10/2022
5985807800,05/31/2020,0681,PPP,JONATHAN ORON,3371 HARPERS FERRY LANE,AUSTIN,TX,78745-5843,02/17/2021,Paid in Full,24,100,3066,3066,0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Unanswered,AUSTIN,TRAVIS,TX,78745-5843,TX-37,1,711130,Unanswered,Not Hispanic or Latino,,3066,,,,,,Self-Employed Individuals,456756,Cross River Bank,TEANECK,NJ,Male Owned,Unanswered,,3083.89,01/08/2021
8379888704,04/07/2021,0681,PPP,SAMEER DURRANI,2414 Ventura Dr Apt 216,Austin,TX,78741-7103,02/18/2022,Paid in Full,60,100,3057,3057,0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78741-7103,TX-35,1,711130,Unanswered,Unknown/NotStated,,3057,,,,,,Sole Proprietorship,39848,Cadence Bank,TUPELO,MS,Unanswered,Unanswered,,3081.2,01/28/2022
6410187307,04/30/2020,0681,PPP,MONIK FUNPICSCORPORATION,6701 BURNET ROAD 511,AUSTIN,TX,78757,11/19/2021,Paid in Full,24,100,3052,3052,0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Unanswered,AUSTIN,TRAVIS,TX,78757-0001,TX-37,2,711130,Unanswered,Unknown/NotStated,,3052,,,,,,Corporation,456756,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,,3095.31,10/06/2021
7339518405,02/11/2021,0681,PPP,DAVID THACKER,7117 Wood Hollow Dr Apt 213,Austin,TX,78731-2426,04/19/2022,Paid in Full,60,100,3047,3047,0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78731-2426,TX-37,1,711130,White,Not Hispanic or Latino,1,3044,,,,,,Sole Proprietorship,29599,Northeast Bank,LEWISTON,ME,Male Owned,Non-Veteran,,3080.31,03/24/2022
1357418406,02/01/2021,0681,PPP,ELENA ANTINELLI,2501 Ware Rd,Austin,TX,78741-5720,09/24/2021,Paid in Full,60,100,3000,3000,0,,317954,"Newtek Small Business Finance, Inc.",1981 Marcus Avenue,LAKE SUCCESS,NY,11042,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78741-5720,TX-35,1,711130,Unanswered,Unknown/NotStated,1,2998,,,,,,Sole Proprietorship,317954,"Newtek Small Business Finance, Inc.",LAKE SUCCESS,NY,Unanswered,Unanswered,,3011.42,08/02/2021
2066307308,04/29/2020,0681,PPP,"MERCER STREET DANCEHALL, LLC",23490 PR 12,DRIFTWOOD,TX,78619-0001,08/20/2021,Paid in Full,24,100,3000,3000,0,,26378,Sunflower Bank National Association,"8117 Preston Rd, Ste 220",Dallas,TX,75225,R,N,N,Existing or more than 2 years old,DRIFTWOOD,HAYS,TX,78619-0001,TX-21,6,722410,Unanswered,Unknown/NotStated,,3000,,,,,,Limited Liability Partnership,447412,Sunflower Bank National Association,Austin,TX,Male Owned,Non-Veteran,,3036.42,07/21/2021
2292887403,05/05/2020,0681,PPP,ERIC HISAW,4901 PEWTER LN,AUSTIN,TX,78744-2940,11/03/2021,Paid in Full,24,100,3000,3000,0,,443578,Town Center Bank,20181 S LaGrange Rd,FRANKFORT,IL,60423-3102,U,Y,Y,Unanswered,AUSTIN,TRAVIS,TX,78744-2940,TX-35,1,711130,Unanswered,Unknown/NotStated,,3000,,,,,,Sole Proprietorship,443578,Town Center Bank,FRANKFORT,IL,Unanswered,Unanswered,,3050.08,01/04/2022
3812068007,06/25/2020,0681,PPP,DANDYSOUNDS,1735 W FITZHUGH RD,DRIPPING SPRINGS,TX,78620-3213,02/11/2021,Paid in Full,60,100,3000,3000,0,,111901,"LendingClub Bank, National Association",2701 N Thanksgiving Way,LEHI,UT,84043,R,N,N,Existing or more than 2 years old,DRIPPING SPRINGS,HAYS,TX,78620-3213,TX-25,1,711130,Unanswered,Unknown/NotStated,,3000,,,,,,Sole Proprietorship,111901,"LendingClub Bank, National Association",LEHI,UT,Unanswered,Unanswered,,3016.17,01/06/2021
8453479008,05/27/2021,0681,PPP,SETH JONES,817 Bethel Way,Pflugerville,TX,78660-7835,03/22/2022,Paid in Full,60,100,3000,3000,0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Pflugerville,TRAVIS,TX,78660-7835,TX-17,1,711130,Unanswered,Not Hispanic or Latino,,2997,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,3012.42,11/02/2021
9887228303,01/31/2021,0681,PPS,DANIEL DUSZYNSKI,1735 W Fitzhugh Rd,Dripping Springs,TX,78620-3213,,Exemption 4,60,100,3000,3000,0,,111901,"LendingClub Bank, National Association",2701 N Thanksgiving Way,LEHI,UT,84043,R,N,N,Existing or more than 2 years old,Dripping Springs,HAYS,TX,78620-3213,TX-25,1,711130,Unanswered,Unknown/NotStated,1,2998,,,,,,Sole Proprietorship,111901,"LendingClub Bank, National Association",LEHI,UT,Unanswered,Unanswered,,,
7260727301,04/30/2020,0681,PPP,SHARON DENISE WELLS - LOTT,4905 Whispering Valley Drive,AUSTIN,TX,78727,01/08/2021,Paid in Full,24,100,2900,2900,0,,106661,University FCU,"8303 N Mopac Expwy, Ste A-105",AUSTIN,TX,78759,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78727-0001,TX-37,1,711130,Unanswered,Unknown/NotStated,,2900,,,,,,Sole Proprietorship,106661,University FCU,AUSTIN,TX,Unanswered,Unanswered,,2918.45,12/22/2020
7171318606,03/23/2021,0681,PPP,KADY RAIN PRODUCTIONS LLC,1107 Speer Ln,Austin,TX,78745-3774,10/16/2021,Paid in Full,60,100,2872,2872,0,,106661,University FCU,"8303 N Mopac Expwy, Ste A-105",AUSTIN,TX,78759,U,N,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78745-3774,TX-37,1,711130,Unanswered,Unknown/NotStated,,2872,,,,,,Single Member LLC,106661,University FCU,AUSTIN,TX,Unanswered,Unanswered,,2886.84,09/28/2021
7276728400,02/11/2021,0681,PPS,JEFF HELLMER,608 Terrell Hill Dr,Austin,TX,78704-6234,01/13/2022,Paid in Full,60,100,2832,2832,0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78704-6234,TX-21,1,711130,Unanswered,Unknown/NotStated,,2832,,,,,,Sole Proprietorship,760,First Source Federal Credit Union,Rome,NY,Unanswered,Unanswered,,2854.66,12/02/2021
